0.000000000000000000e+00,7.000000000000000000e+01,1.700000000000000000e+01
7.000000000000000000e+01,0.000000000000000000e+00,6.400000000000000000e+01
1.700000000000000000e+01,6.400000000000000000e+01,0.000000000000000000e+00
