0.000000000000000000e+00,8.500000000000000000e+01,1.900000000000000000e+01
8.500000000000000000e+01,0.000000000000000000e+00,6.600000000000000000e+01
1.900000000000000000e+01,6.600000000000000000e+01,0.000000000000000000e+00
