0.000000000000000000e+00,3.500000000000000000e+01,8.400000000000000000e+01
3.500000000000000000e+01,0.000000000000000000e+00,4.900000000000000000e+01
8.400000000000000000e+01,4.900000000000000000e+01,0.000000000000000000e+00
